CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
cross_rand_sequential_constructive,mut_RSM,0.867275197959321,0.0457086696435044,28.9685537063936,27.5306401685274,0.00142714567718142
cross_rand_sequential_constructive,mut_RSM,0.688505401169604,0.198896455490754,27.0895519183886,26.0278119962377,0.00145405339184073
cross_rand_sequential_constructive,mut_RSM,0.86847349834832,0.15384320207794,29.5975814144755,27.6869657937471,0.00143096157109677
cross_rand_sequential_constructive,mut_RSM,0.996658961602268,0.143081888400792,31.4432761311013,30.4017999556534,0.0014123321055686
cross_rand_sequential_constructive,mut_RSM,0.908539879842914,0.0544382405721355,29.6810584692562,28.5147550336022,0.00143167857111945
cross_rand_sequential_constructive,mut_RSM,0.683437980723217,0.0532771766913227,28.1233249537522,26.2523570761107,0.00143682167028784
cross_rand_sequential_constructive,mut_RSM,0.958432308471583,0.00452832232794551,30.6049018935036,28.6659873638209,0.00140531960329018
cross_rand_sequential_constructive,mut_RSM,0.667378451781636,0.114080410509874,27.6206293849168,26.5431432444482,0.00144831221622918
cross_rand_sequential_constructive,mut_RSM,0.93069101037938,0.0991800415938906,29.388052780835,27.9348927643807,0.00141984873488991
cross_rand_sequential_constructive,mut_RSM,0.821090097138039,0.18889488952128,28.9917861792768,27.4754379424251,0.00142591405883965
cross_rand_sequential_constructive,mut_RSM,0.691010456116859,0.150843540065265,27.9828561952044,25.8577470636567,0.00142784176993348
cross_rand_sequential_constructive,mut_RSM,0.926678154800979,0.0586275499236874,29.6150627129327,28.3926122976105,0.00141162600588558
cross_rand_sequential_constructive,mut_RSM,0.513611769446451,0.0390832657330264,27.5800872127291,25.7903560748707,0.00146171035978548
cross_rand_sequential_constructive,mut_RSM,0.893018699182852,0.168418785583334,29.4367279801545,28.2409157973593,0.00144134170798673
cross_rand_sequential_constructive,mut_RSM,0.811678078891342,0.0391149749333588,28.7706875017931,27.6198788487901,0.00144082831468421
cross_rand_sequential_constructive,mut_RSM,0.622995079892422,0.178123601446779,27.5802909156722,26.2594622872691,0.0014483594561355
cross_rand_sequential_constructive,mut_RSM,0.818350404539811,0.0976840451354772,28.7253325859346,27.4009376777343,0.00143647195178477
cross_rand_sequential_constructive,mut_RSM,0.88110801275698,0.0878544272712376,29.0587879127821,27.7120150471458,0.00143090222290596
cross_rand_sequential_constructive,mut_RSM,0.568876175702562,0.0584284848612997,27.5310555516118,26.5063500372459,0.00145004809981504
cross_rand_sequential_constructive,mut_RSM,0.893139553381705,0.0886572185911369,29.4236275153564,27.3702965500698,0.00143058312637566
cross_sequential_constructive,mut_RSM,0.867275197959321,0.0457086696435044,12.2358952876266,10.9738507613091,0.00250185967011113
cross_sequential_constructive,mut_RSM,0.688505401169604,0.198896455490754,10.6073135519221,9.91391170420002,0.00253414167963787
cross_sequential_constructive,mut_RSM,0.86847349834832,0.15384320207794,10.3839699520838,9.60411804253975,0.00256760253155461
cross_sequential_constructive,mut_RSM,0.996658961602268,0.143081888400792,10.290906170153,9.72529738692159,0.00264263220987688
cross_sequential_constructive,mut_RSM,0.908539879842914,0.0544382405721355,11.6653143287964,11.1523096101192,0.0025114703162343
cross_sequential_constructive,mut_RSM,0.683437980723217,0.0532771766913227,12.1992653297945,10.2617451206606,0.00245661119445164
cross_sequential_constructive,mut_RSM,0.958432308471583,0.00452832232794551,12.7026990445795,11.2172622523251,0.0025135533584311
cross_sequential_constructive,mut_RSM,0.667378451781636,0.114080410509874,11.2607426700261,10.6046241833709,0.00249249789274993
cross_sequential_constructive,mut_RSM,0.93069101037938,0.0991800415938906,11.0760485924316,10.289297735715,0.0025385940741752
cross_sequential_constructive,mut_RSM,0.821090097138039,0.18889488952128,10.4310491374319,9.60209629344306,0.00258618156427159
cross_sequential_constructive,mut_RSM,0.691010456116859,0.150843540065265,10.7204661663012,9.82389704917803,0.0025212455935344
cross_sequential_constructive,mut_RSM,0.926678154800979,0.0586275499236874,11.9689111136783,10.9095354229994,0.00251028106767922
cross_sequential_constructive,mut_RSM,0.513611769446451,0.0390832657330264,12.9746095562225,11.7965045273374,0.00238804050719794
cross_sequential_constructive,mut_RSM,0.893018699182852,0.168418785583334,10.4275300512103,9.9075117996834,0.00258675277136258
cross_sequential_constructive,mut_RSM,0.811678078891342,0.0391149749333588,12.3913641199333,11.3179427833288,0.00248047858537088
cross_sequential_constructive,mut_RSM,0.622995079892422,0.178123601446779,10.6087054769511,9.82528488672028,0.00251786269346219
cross_sequential_constructive,mut_RSM,0.818350404539811,0.0976840451354772,10.9592880208526,9.69458516353907,0.00252445793881809
cross_sequential_constructive,mut_RSM,0.88110801275698,0.0878544272712376,10.8155498824276,9.51080611133156,0.00256646072360365
cross_sequential_constructive,mut_RSM,0.568876175702562,0.0584284848612997,12.3902012713137,10.8776181430232,0.00239713854374739
cross_sequential_constructive,mut_RSM,0.893139553381705,0.0886572185911369,11.2060019010282,10.0015374198643,0.00253412319552493
